Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
42,1619030948841,21/04/2021 18:49:08,1619030948815,1,21/04/2021 19:49:08,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,14,1,Questions,buttonA,response_button_text,4064,,,36,1,0,1,0,,,,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
43,1619030949795,21/04/2021 18:49:09,1619030949777,1,21/04/2021 19:49:09,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,14,2,Incorrect,Zone7,timelimit_screen,999,,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
44,1619030949920,21/04/2021 18:49:09,1619030949817,1,21/04/2021 19:49:09,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,14,4,Blank,Zone1,timelimit_screen,41,,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
45,1619030953910,21/04/2021 18:49:13,1619030953878,1,21/04/2021 19:49:13,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,15,1,Questions,buttonD,response_button_text,3978,,,36,1,1,0,0,,,,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
46,1619030954863,21/04/2021 18:49:14,1619030954841,1,21/04/2021 19:49:14,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,15,3,Correct,Zone7,timelimit_screen,999,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
47,1619030954973,21/04/2021 18:49:14,1619030954876,1,21/04/2021 19:49:14,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,15,4,Blank,Zone1,timelimit_screen,35,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
48,1619030956147,21/04/2021 18:49:16,1619030956110,1,21/04/2021 19:49:16,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,16,1,Questions,buttonC,response_button_text,1151,,,27,1,1,0,0,,,,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
49,1619030957104,21/04/2021 18:49:17,1619030957072,1,21/04/2021 19:49:17,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,16,3,Correct,Zone7,timelimit_screen,998,,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
50,1619030957196,21/04/2021 18:49:17,1619030957113,1,21/04/2021 19:49:17,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,16,4,Blank,Zone1,timelimit_screen,42,,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
51,1619030958242,21/04/2021 18:49:18,1619030958220,1,21/04/2021 19:49:18,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,17,1,Questions,buttonB,response_button_text,1029.9999999999927,,,12,1,1,0,0,,,,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
52,1619030959228,21/04/2021 18:49:19,1619030959205,1,21/04/2021 19:49:19,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,17,3,Correct,Zone7,timelimit_screen,999,,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
53,1619030959321,21/04/2021 18:49:19,1619030959238,1,21/04/2021 19:49:19,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,17,4,Blank,Zone1,timelimit_screen,35,,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
54,1619030963384,21/04/2021 18:49:23,1619030963346,1,21/04/2021 19:49:23,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,18,1,Questions,buttonC,response_button_text,4026.9999999999927,,,24,1,1,0,0,,,,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
55,1619030964333,21/04/2021 18:49:24,1619030964301,1,21/04/2021 19:49:24,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,18,3,Correct,Zone7,timelimit_screen,999,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
56,1619030964431,21/04/2021 18:49:24,1619030964341,1,21/04/2021 19:49:24,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,18,4,Blank,Zone1,timelimit_screen,41,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
57,1619030967430,21/04/2021 18:49:27,1619030967316,1,21/04/2021 19:49:27,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,19,1,Questions,buttonA,response_button_text,2908,,,20,1,1,0,0,,,,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
58,1619030968337,21/04/2021 18:49:28,1619030968266,1,21/04/2021 19:49:28,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,19,3,Correct,Zone7,timelimit_screen,1000,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
59,1619030968543,21/04/2021 18:49:28,1619030968302,1,21/04/2021 19:49:28,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,19,4,Blank,Zone1,timelimit_screen,37,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
60,1619030970027,21/04/2021 18:49:30,1619030970015,1,21/04/2021 19:49:30,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,20,1,Questions,buttonD,response_button_text,1640,,,16,1,1,0,0,,,,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
61,1619030971090,21/04/2021 18:49:31,1619030970979,1,21/04/2021 19:49:30,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,20,3,Correct,Zone7,timelimit_screen,999,,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
62,1619030971277,21/04/2021 18:49:31,1619030971009,1,21/04/2021 19:49:31,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,20,20,4,Blank,Zone1,timelimit_screen,29,,,,,0,1,0,,,1,,1,MathQ,16,<h4>2 x 8 =</h4>,1,20,18,19,16,correct_1,total_1,incorrect_1,<h4>16</h4>
63,1619030971277,21/04/2021 18:49:31,1619030971010,1,21/04/2021 19:49:31,47727,10,task-y5ql,,12088205,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,,,END TASK,,,,,68688,,,,,0,1,0,,,,,,,,,,,,,,,,,
1,1619094463950,22/04/2021 12:27:43,1619094462884,1,22/04/2021 13:27:42,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1240x610,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1619094469490,22/04/2021 12:27:49,1619094468404,1,22/04/2021 13:27:48,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1240x610,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,1,1,1,Check,script,force_advance,5481.4310000000005,,,,,0,1,0,,,,,,FullscreenCheck,,,,,,,,,,,
3,1619094473591,22/04/2021 12:27:53,1619094472482,1,22/04/2021 13:27:52,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,1,1,Questions,buttonC,response_button_text,3923.6450000316836,,,24,1,1,0,0,,,,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
4,1619094474506,22/04/2021 12:27:54,1619094473463,1,22/04/2021 13:27:53,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,1,3,Correct,Zone7,timelimit_screen,999.6509999999998,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
5,1619094474613,22/04/2021 12:27:54,1619094473478,1,22/04/2021 13:27:53,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,1,4,Blank,Zone1,timelimit_screen,16.604999999999563,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
6,1619094477725,22/04/2021 12:27:57,1619094476688,1,22/04/2021 13:27:56,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,2,1,Questions,buttonD,response_button_text,3145.1600000145845,,,36,1,1,0,0,,,,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
7,1619094478713,22/04/2021 12:27:58,1619094477677,1,22/04/2021 13:27:57,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,2,3,Correct,Zone7,timelimit_screen,999.6589999999997,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
8,1619094478808,22/04/2021 12:27:58,1619094477693,1,22/04/2021 13:27:57,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,2,4,Blank,Zone1,timelimit_screen,16.611000000000786,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
9,1619094480751,22/04/2021 12:28:00,1619094479685,1,22/04/2021 13:27:59,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,3,1,Questions,buttonB,response_button_text,1931.395000021439,,,49,1,1,0,0,,,,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
10,1619094481715,22/04/2021 12:28:01,1619094480676,1,22/04/2021 13:28:00,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,3,3,Correct,Zone7,timelimit_screen,999.6589999999997,,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
11,1619094481802,22/04/2021 12:28:01,1619094480692,1,22/04/2021 13:28:00,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,3,4,Blank,Zone1,timelimit_screen,16.608000000000175,,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
12,1619094487282,22/04/2021 12:28:07,1619094486240,1,22/04/2021 13:28:06,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,4,1,Questions,buttonB,response_button_text,5484.234999981709,,,29,1,0,1,0,,,,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
13,1619094488266,22/04/2021 12:28:08,1619094487223,1,22/04/2021 13:28:07,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,4,2,Incorrect,Zone7,timelimit_screen,999.6499999999978,,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
14,1619094488360,22/04/2021 12:28:08,1619094487239,1,22/04/2021 13:28:07,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,4,4,Blank,Zone1,timelimit_screen,16.625,,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
15,1619094492766,22/04/2021 12:28:12,1619094491643,1,22/04/2021 13:28:11,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,5,1,Questions,buttonB,response_button_text,4346.010000037495,,,30,1,1,0,0,,,,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
16,1619094493724,22/04/2021 12:28:13,1619094492638,1,22/04/2021 13:28:12,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,5,3,Correct,Zone7,timelimit_screen,999.6959999999999,,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
17,1619094494036,22/04/2021 12:28:14,1619094492653,1,22/04/2021 13:28:12,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,19,5,4,Blank,Zone1,timelimit_screen,16.556000000000495,,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,25,30,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
18,1619094497895,22/04/2021 12:28:17,1619094496854,1,22/04/2021 13:28:16,47727,10,task-y5ql,,12105349,14956,3655787,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 75.0.3969.171,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,orange,Orange,,orange.order1,,,,,orange.order1__finished,,,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,6,1,Questions,buttonC,response_button_text,4147.724999987986,,,16,1,1,0,0,,,,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
